"ORDER_ID","SALES_DATE","SALES_REGION","SALES_QTY"
5418,10-06-19,"EAST",2000
5419,10-06-19,"EAST",2000
5420,10-06-19,"EAST",2000
5421,10-06-19,"EAST",2000
5422,10-06-19,"EAST",2000
5423,10-06-19,"EAST",2000
5424,10-06-19,"EAST",2000
5425,10-06-19,"EAST",2000
5426,10-06-19,"EAST",2000
5427,10-06-19,"EAST",2000
5428,10-06-19,"EAST",2000
5429,10-06-19,"EAST",2000
5430,10-06-19,"EAST",2000
5431,10-06-19,"EAST",2000
5432,10-06-19,"EAST",2000
5433,10-06-19,"EAST",2000
5434,10-06-19,"EAST",2000
5435,10-06-19,"EAST",2000
5436,10-06-19,"EAST",2000
5437,10-06-19,"EAST",2000
5438,10-06-19,"EAST",2000
5439,10-06-19,"EAST",2000
5440,10-06-19,"EAST",2000
5441,10-06-19,"EAST",2000
5442,10-06-19,"EAST",2000
5443,10-06-19,"EAST",2000
5444,10-06-19,"EAST",2000
5445,10-06-19,"EAST",2000
5446,10-06-19,"EAST",2000
5447,10-06-19,"EAST",2000
5448,10-06-19,"EAST",2000
5449,10-06-19,"EAST",2000
5450,10-06-19,"EAST",2000
5451,10-06-19,"EAST",2000
5452,10-06-19,"EAST",2000
5453,10-06-19,"EAST",2000
5454,10-06-19,"EAST",2000
5455,10-06-19,"EAST",2000
5456,10-06-19,"EAST",2000
5457,10-06-19,"EAST",2000
5458,10-06-19,"EAST",2000
5459,10-06-19,"EAST",2000
5460,10-06-19,"EAST",2000
5461,10-06-19,"EAST",2000
5462,10-06-19,"EAST",2000
5463,10-06-19,"EAST",2000
5464,10-06-19,"EAST",2000
5465,10-06-19,"EAST",2000
5466,10-06-19,"EAST",2000
5467,10-06-19,"EAST",2000
5468,10-06-19,"EAST",2000
5469,10-06-19,"EAST",2000
5470,10-06-19,"EAST",2000
5471,10-06-19,"EAST",2000
5472,10-06-19,"EAST",2000
5473,10-06-19,"EAST",2000
5474,10-06-19,"EAST",2000
5475,10-06-19,"EAST",2000
5476,10-06-19,"EAST",2000
5477,10-06-19,"EAST",2000
5478,10-06-19,"EAST",2000
5479,10-06-19,"EAST",2000
5480,10-06-19,"EAST",2000
5481,10-06-19,"EAST",2000
5482,10-06-19,"EAST",2000
5483,10-06-19,"EAST",2000
5484,10-06-19,"EAST",2000
5485,10-06-19,"EAST",2000
5486,10-06-19,"EAST",2000
5487,10-06-19,"EAST",2000
5488,10-06-19,"EAST",2000
5489,10-06-19,"EAST",2000
5490,10-06-19,"EAST",2000
5491,10-06-19,"EAST",2000
5492,10-06-19,"EAST",2000
5493,10-06-19,"EAST",2000
5494,10-06-19,"EAST",2000
5495,10-06-19,"EAST",2000
5496,10-06-19,"EAST",2000
5497,10-06-19,"EAST",2000
5498,10-06-19,"EAST",2000
5499,10-06-19,"EAST",2000
5500,10-06-19,"EAST",2000
5501,10-06-19,"EAST",2000
5502,10-06-19,"EAST",2000
5503,10-06-19,"EAST",2000
5504,10-06-19,"EAST",2000
5505,10-06-19,"EAST",2000
5506,10-06-19,"EAST",2000
5507,10-06-19,"EAST",2000
5508,10-06-19,"EAST",2000
5509,10-06-19,"EAST",2000
5510,10-06-19,"EAST",2000
5511,10-06-19,"EAST",2000
5512,10-06-19,"EAST",2000
5513,10-06-19,"EAST",2000
5514,10-06-19,"EAST",2000
5515,10-06-19,"EAST",2000
5516,10-06-19,"EAST",2000
5517,10-06-19,"EAST",2000
5518,10-06-19,"EAST",2000
5519,10-06-19,"EAST",2000
5520,10-06-19,"EAST",2000
5521,10-06-19,"EAST",2000
5522,10-06-19,"EAST",2000
5523,10-06-19,"EAST",2000
5524,10-06-19,"EAST",2000
5525,10-06-19,"EAST",2000
5526,10-06-19,"EAST",2000
5527,10-06-19,"EAST",2000
5528,10-06-19,"EAST",2000
5529,10-06-19,"EAST",2000
5530,10-06-19,"EAST",2000
5531,10-06-19,"EAST",2000
5532,10-06-19,"EAST",2000
5533,10-06-19,"EAST",2000
5534,10-06-19,"EAST",2000
5535,10-06-19,"EAST",2000
5536,10-06-19,"EAST",2000
5537,10-06-19,"EAST",2000
5538,10-06-19,"EAST",2000
5539,10-06-19,"EAST",2000
5540,10-06-19,"EAST",2000
5541,10-06-19,"EAST",2000
5542,10-06-19,"EAST",2000
5543,10-06-19,"EAST",2000
5544,10-06-19,"EAST",2000
5545,10-06-19,"EAST",2000
5546,10-06-19,"EAST",2000
5547,10-06-19,"EAST",2000
5548,10-06-19,"EAST",2000
5549,10-06-19,"EAST",2000
5550,10-06-19,"EAST",2000
5551,10-06-19,"EAST",2000
5552,10-06-19,"EAST",2000
5553,10-06-19,"EAST",2000
5554,10-06-19,"EAST",2000
5555,10-06-19,"EAST",2000
5556,10-06-19,"EAST",2000
5557,10-06-19,"EAST",2000
5558,10-06-19,"EAST",2000
5559,10-06-19,"EAST",2000
5560,10-06-19,"EAST",2000
5561,10-06-19,"EAST",2000
5562,10-06-19,"EAST",2000
5563,10-06-19,"EAST",2000
5564,10-06-19,"EAST",2000
5565,10-06-19,"EAST",2000
5566,10-06-19,"EAST",2000
5567,10-06-19,"EAST",2000
5568,10-06-19,"EAST",2000
5569,10-06-19,"EAST",2000
5570,10-06-19,"EAST",2000
5571,10-06-19,"EAST",2000
5572,10-06-19,"EAST",2000
5573,10-06-19,"EAST",2000
5574,10-06-19,"EAST",2000
5575,10-06-19,"EAST",2000
5576,10-06-19,"EAST",2000
5577,10-06-19,"EAST",2000
5578,10-06-19,"EAST",2000
5579,10-06-19,"EAST",2000
5580,10-06-19,"EAST",2000
5581,10-06-19,"EAST",2000
5582,10-06-19,"EAST",2000
5583,10-06-19,"EAST",2000
5584,10-06-19,"EAST",2000
5585,10-06-19,"EAST",2000
5586,10-06-19,"EAST",2000
5587,10-06-19,"EAST",2000
5588,10-06-19,"EAST",2000
5589,10-06-19,"EAST",2000
5590,10-06-19,"EAST",2000
5591,10-06-19,"EAST",2000
5592,10-06-19,"EAST",2000
5593,10-06-19,"EAST",2000
5594,10-06-19,"EAST",2000
5595,10-06-19,"EAST",2000
5596,10-06-19,"EAST",2000
5597,10-06-19,"EAST",2000
5598,10-06-19,"EAST",2000
5599,10-06-19,"EAST",2000
5600,10-06-19,"EAST",2000
5601,10-06-19,"EAST",2000
5602,10-06-19,"EAST",2000
5603,10-06-19,"EAST",2000
5604,10-06-19,"EAST",2000
5605,10-06-19,"EAST",2000
5606,10-06-19,"EAST",2000
5607,10-06-19,"EAST",2000
5608,10-06-19,"EAST",2000
5609,10-06-19,"EAST",2000
5610,10-06-19,"EAST",2000
5611,10-06-19,"EAST",2000
5612,10-06-19,"EAST",2000
5613,10-06-19,"EAST",2000
5614,10-06-19,"EAST",2000
5615,10-06-19,"EAST",2000
5616,10-06-19,"EAST",2000
5617,10-06-19,"EAST",2000
5618,10-06-19,"EAST",2000
5619,10-06-19,"EAST",2000
5620,10-06-19,"EAST",2000
5621,10-06-19,"EAST",2000
5622,10-06-19,"EAST",2000
5623,10-06-19,"EAST",2000
5624,10-06-19,"EAST",2000
5625,10-06-19,"EAST",2000
5626,10-06-19,"EAST",2000
5627,10-06-19,"EAST",2000
5628,10-06-19,"EAST",2000
5629,10-06-19,"EAST",2000
5630,10-06-19,"EAST",2000
5631,10-06-19,"EAST",2000
5632,10-06-19,"EAST",2000
5633,10-06-19,"EAST",2000
5634,10-06-19,"EAST",2000
5635,10-06-19,"EAST",2000
5636,10-06-19,"EAST",2000
5637,10-06-19,"EAST",2000
5638,10-06-19,"EAST",2000
5639,10-06-19,"EAST",2000
5640,10-06-19,"EAST",2000
5641,10-06-19,"EAST",2000
5642,10-06-19,"EAST",2000
5643,10-06-19,"EAST",2000
5644,10-06-19,"EAST",2000
5645,10-06-19,"EAST",2000
5646,10-06-19,"EAST",2000
5647,10-06-19,"EAST",2000
5648,10-06-19,"EAST",2000
5649,10-06-19,"EAST",2000
5650,10-06-19,"EAST",2000
5651,10-06-19,"EAST",2000
5652,10-06-19,"EAST",2000
5653,10-06-19,"EAST",2000
5654,10-06-19,"EAST",2000
5655,10-06-19,"EAST",2000
5656,10-06-19,"EAST",2000
5657,10-06-19,"EAST",2000
5658,10-06-19,"EAST",2000
5659,10-06-19,"EAST",2000
5660,10-06-19,"EAST",2000
5661,10-06-19,"EAST",2000
5662,10-06-19,"EAST",2000
5663,10-06-19,"EAST",2000
5664,10-06-19,"EAST",2000
5665,10-06-19,"EAST",2000
5666,10-06-19,"EAST",2000
5667,10-06-19,"EAST",2000
5668,10-06-19,"EAST",2000
5669,10-06-19,"EAST",2000
5670,10-06-19,"EAST",2000
5671,10-06-19,"EAST",2000
5672,10-06-19,"EAST",2000
5673,10-06-19,"EAST",2000
5674,10-06-19,"EAST",2000
5675,10-06-19,"EAST",2000
5676,10-06-19,"EAST",2000
5677,10-06-19,"EAST",2000
5678,10-06-19,"EAST",2000
5679,10-06-19,"EAST",2000
5680,10-06-19,"EAST",2000
5681,10-06-19,"EAST",2000
5682,10-06-19,"EAST",2000
5683,10-06-19,"EAST",2000
5684,10-06-19,"EAST",2000
5685,10-06-19,"EAST",2000
5686,10-06-19,"EAST",2000
5687,10-06-19,"EAST",2000
5688,10-06-19,"EAST",2000
5689,10-06-19,"EAST",2000
5690,10-06-19,"EAST",2000
5691,10-06-19,"EAST",2000
5692,10-06-19,"EAST",2000
5693,10-06-19,"EAST",2000
5694,10-06-19,"EAST",2000
5695,10-06-19,"EAST",2000
5696,10-06-19,"EAST",2000
5697,10-06-19,"EAST",2000
5698,10-06-19,"EAST",2000
5699,10-06-19,"EAST",2000
5700,10-06-19,"EAST",2000
5701,10-06-19,"EAST",2000
5702,10-06-19,"EAST",2000
5703,10-06-19,"EAST",2000
5704,10-06-19,"EAST",2000
5705,10-06-19,"EAST",2000
5706,10-06-19,"EAST",2000
5707,10-06-19,"EAST",2000
5708,10-06-19,"EAST",2000
5709,10-06-19,"EAST",2000
5710,10-06-19,"EAST",2000
5711,10-06-19,"EAST",2000
5712,10-06-19,"EAST",2000
5713,10-06-19,"EAST",2000
5714,10-06-19,"EAST",2000
5715,10-06-19,"EAST",2000
5716,10-06-19,"EAST",2000
5717,10-06-19,"EAST",2000
5718,10-06-19,"EAST",2000
5719,10-06-19,"EAST",2000
5720,10-06-19,"EAST",2000
5721,10-06-19,"EAST",2000
5722,10-06-19,"EAST",2000
5723,10-06-19,"EAST",2000
5724,10-06-19,"EAST",2000
5725,10-06-19,"EAST",2000
5726,10-06-19,"EAST",2000
5727,10-06-19,"EAST",2000
5728,10-06-19,"EAST",2000
5729,10-06-19,"EAST",2000
5730,10-06-19,"EAST",2000
5731,10-06-19,"EAST",2000
5732,10-06-19,"EAST",2000
5733,10-06-19,"EAST",2000
5734,10-06-19,"EAST",2000
5735,10-06-19,"EAST",2000
5736,10-06-19,"EAST",2000
5737,10-06-19,"EAST",2000
5738,10-06-19,"EAST",2000
5739,10-06-19,"EAST",2000
5740,10-06-19,"EAST",2000
5741,10-06-19,"EAST",2000
5742,10-06-19,"EAST",2000
5743,10-06-19,"EAST",2000
5744,10-06-19,"EAST",2000
5745,10-06-19,"EAST",2000
5746,10-06-19,"EAST",2000
5747,10-06-19,"EAST",2000
5748,10-06-19,"EAST",2000
5749,10-06-19,"EAST",2000
5750,10-06-19,"EAST",2000
5751,10-06-19,"EAST",2000
5752,10-06-19,"EAST",2000
5753,10-06-19,"EAST",2000
5754,10-06-19,"EAST",2000
5755,10-06-19,"EAST",2000
5756,10-06-19,"EAST",2000
5757,10-06-19,"EAST",2000
5758,10-06-19,"EAST",2000
5759,10-06-19,"EAST",2000
5760,10-06-19,"EAST",2000
5761,10-06-19,"EAST",2000
5762,10-06-19,"EAST",2000
5763,10-06-19,"EAST",2000
5764,10-06-19,"EAST",2000
5765,10-06-19,"EAST",2000
5766,10-06-19,"EAST",2000
5767,10-06-19,"EAST",2000
5768,10-06-19,"EAST",2000
5769,10-06-19,"EAST",2000
5770,10-06-19,"EAST",2000
5771,10-06-19,"EAST",2000
5772,10-06-19,"EAST",2000
5773,10-06-19,"EAST",2000
5774,10-06-19,"EAST",2000
5775,10-06-19,"EAST",2000
5776,10-06-19,"EAST",2000
5777,10-06-19,"EAST",2000
5778,10-06-19,"EAST",2000
5779,10-06-19,"EAST",2000
5780,10-06-19,"EAST",2000
5781,10-06-19,"EAST",2000
5782,10-06-19,"EAST",2000
5783,10-06-19,"EAST",2000
5784,10-06-19,"EAST",2000
5785,10-06-19,"EAST",2000
5786,10-06-19,"EAST",2000
5787,10-06-19,"EAST",2000
5788,10-06-19,"EAST",2000
5789,10-06-19,"EAST",2000
5790,10-06-19,"EAST",2000
5791,10-06-19,"EAST",2000
5792,10-06-19,"EAST",2000
5793,10-06-19,"EAST",2000
5794,10-06-19,"EAST",2000
5795,10-06-19,"EAST",2000
5796,10-06-19,"EAST",2000
5797,10-06-19,"EAST",2000
5798,10-06-19,"EAST",2000
5799,10-06-19,"EAST",2000
5800,10-06-19,"EAST",2000
5801,10-06-19,"EAST",2000
5802,10-06-19,"EAST",2000
5803,10-06-19,"EAST",2000
5804,10-06-19,"EAST",2000
5805,10-06-19,"EAST",2000
5806,10-06-19,"EAST",2000
5807,10-06-19,"EAST",2000
5808,10-06-19,"EAST",2000
5809,10-06-19,"EAST",2000
5810,10-06-19,"EAST",2000
5811,10-06-19,"EAST",2000
5812,10-06-19,"EAST",2000
5813,10-06-19,"EAST",2000
5814,10-06-19,"EAST",2000
5815,10-06-19,"EAST",2000
5816,10-06-19,"EAST",2000
5817,10-06-19,"EAST",2000
5818,10-06-19,"EAST",2000
5819,10-06-19,"EAST",2000
5820,10-06-19,"EAST",2000
5821,10-06-19,"EAST",2000
5822,10-06-19,"EAST",2000
5823,10-06-19,"EAST",2000
5824,10-06-19,"EAST",2000
5825,10-06-19,"EAST",2000
5826,10-06-19,"EAST",2000
5827,10-06-19,"EAST",2000
5828,10-06-19,"EAST",2000
5829,10-06-19,"EAST",2000
5830,10-06-19,"EAST",2000
5831,10-06-19,"EAST",2000
5832,10-06-19,"EAST",2000
5833,10-06-19,"EAST",2000
5834,10-06-19,"EAST",2000
5835,10-06-19,"EAST",2000
5836,10-06-19,"EAST",2000
5837,10-06-19,"EAST",2000
5838,10-06-19,"EAST",2000
5839,10-06-19,"EAST",2000
5840,10-06-19,"EAST",2000
5841,10-06-19,"EAST",2000
5842,10-06-19,"EAST",2000
5843,10-06-19,"EAST",2000
5844,10-06-19,"EAST",2000
5845,10-06-19,"EAST",2000
5846,10-06-19,"EAST",2000
5847,10-06-19,"EAST",2000
5848,10-06-19,"EAST",2000
5849,10-06-19,"EAST",2000
5850,10-06-19,"EAST",2000
5851,10-06-19,"EAST",2000
5852,10-06-19,"EAST",2000
5853,10-06-19,"EAST",2000
5854,10-06-19,"EAST",2000
5855,10-06-19,"EAST",2000
5856,10-06-19,"EAST",2000
5857,10-06-19,"EAST",2000
5858,10-06-19,"EAST",2000
5859,10-06-19,"EAST",2000
5860,10-06-19,"EAST",2000
5861,10-06-19,"EAST",2000
5862,10-06-19,"EAST",2000
5863,10-06-19,"EAST",2000
5864,10-06-19,"EAST",2000
5865,10-06-19,"EAST",2000
5866,10-06-19,"EAST",2000
5867,10-06-19,"EAST",2000
5868,10-06-19,"EAST",2000
5869,10-06-19,"EAST",2000
5870,10-06-19,"EAST",2000
5871,10-06-19,"EAST",2000
5872,10-06-19,"EAST",2000
5873,10-06-19,"EAST",2000
5874,10-06-19,"EAST",2000
5875,10-06-19,"EAST",2000
5876,10-06-19,"EAST",2000
5877,10-06-19,"EAST",2000
5878,10-06-19,"EAST",2000
5879,10-06-19,"EAST",2000
5880,10-06-19,"EAST",2000
5881,10-06-19,"EAST",2000
5882,10-06-19,"EAST",2000
5883,10-06-19,"EAST",2000
5884,10-06-19,"EAST",2000
5885,10-06-19,"EAST",2000
5886,10-06-19,"EAST",2000
5887,10-06-19,"EAST",2000
5888,10-06-19,"EAST",2000
5889,10-06-19,"EAST",2000
5890,10-06-19,"EAST",2000
5891,10-06-19,"EAST",2000
5892,10-06-19,"EAST",2000
5893,10-06-19,"EAST",2000
5894,10-06-19,"EAST",2000
5895,10-06-19,"EAST",2000
5896,10-06-19,"EAST",2000
5897,10-06-19,"EAST",2000
5898,10-06-19,"EAST",2000
5899,10-06-19,"EAST",2000
5900,10-06-19,"EAST",2000
5901,10-06-19,"EAST",2000
5902,10-06-19,"EAST",2000
5903,10-06-19,"EAST",2000
5904,10-06-19,"EAST",2000
5905,10-06-19,"EAST",2000
5906,10-06-19,"EAST",2000
5907,10-06-19,"EAST",2000
5908,10-06-19,"EAST",2000
5909,10-06-19,"EAST",2000
5910,10-06-19,"EAST",2000
5911,10-06-19,"EAST",2000
5912,10-06-19,"EAST",2000
5913,10-06-19,"EAST",2000
5914,10-06-19,"EAST",2000
5915,10-06-19,"EAST",2000
5916,10-06-19,"EAST",2000
5917,10-06-19,"EAST",2000
5918,10-06-19,"EAST",2000
5919,10-06-19,"EAST",2000
5920,10-06-19,"EAST",2000
5921,10-06-19,"EAST",2000
5922,10-06-19,"EAST",2000
5923,10-06-19,"EAST",2000
5924,10-06-19,"EAST",2000
5925,10-06-19,"EAST",2000
5926,10-06-19,"EAST",2000
5927,10-06-19,"EAST",2000
5928,10-06-19,"EAST",2000
5929,10-06-19,"EAST",2000
5930,10-06-19,"EAST",2000
5931,10-06-19,"EAST",2000
5932,10-06-19,"EAST",2000
5933,10-06-19,"EAST",2000
5934,10-06-19,"EAST",2000
5935,10-06-19,"EAST",2000
5936,10-06-19,"EAST",2000
5937,10-06-19,"EAST",2000
5938,10-06-19,"EAST",2000
5939,10-06-19,"EAST",2000
5940,10-06-19,"EAST",2000
5941,10-06-19,"EAST",2000
5942,10-06-19,"EAST",2000
5943,10-06-19,"EAST",2000
5944,10-06-19,"EAST",2000
5945,10-06-19,"EAST",2000
5946,10-06-19,"EAST",2000
5947,10-06-19,"EAST",2000
5948,10-06-19,"EAST",2000
5949,10-06-19,"EAST",2000
5950,10-06-19,"EAST",2000
5951,10-06-19,"EAST",2000
5952,10-06-19,"EAST",2000
5953,10-06-19,"EAST",2000
5954,10-06-19,"EAST",2000
5955,10-06-19,"EAST",2000
5956,10-06-19,"EAST",2000
5957,10-06-19,"EAST",2000
5958,10-06-19,"EAST",2000
5959,10-06-19,"EAST",2000
5960,10-06-19,"EAST",2000
5961,10-06-19,"EAST",2000
5962,10-06-19,"EAST",2000
5963,10-06-19,"EAST",2000
5964,10-06-19,"EAST",2000
5965,10-06-19,"EAST",2000
5966,10-06-19,"EAST",2000
5967,10-06-19,"EAST",2000
5968,10-06-19,"EAST",2000
5969,10-06-19,"EAST",2000
5970,10-06-19,"EAST",2000
5971,10-06-19,"EAST",2000
5972,10-06-19,"EAST",2000
5973,10-06-19,"EAST",2000
5974,10-06-19,"EAST",2000
5975,10-06-19,"EAST",2000
5976,10-06-19,"EAST",2000
5977,10-06-19,"EAST",2000
5978,10-06-19,"EAST",2000
5979,10-06-19,"EAST",2000
5980,10-06-19,"EAST",2000
5981,10-06-19,"EAST",2000
5982,10-06-19,"EAST",2000
5983,10-06-19,"EAST",2000
5984,10-06-19,"EAST",2000
5985,10-06-19,"EAST",2000
5986,10-06-19,"EAST",2000
5987,10-06-19,"EAST",2000
5988,10-06-19,"EAST",2000
5989,10-06-19,"EAST",2000
5990,10-06-19,"EAST",2000
5991,10-06-19,"EAST",2000
5992,10-06-19,"EAST",2000
5993,10-06-19,"EAST",2000
5994,10-06-19,"EAST",2000
5995,10-06-19,"EAST",2000
5996,10-06-19,"EAST",2000
5997,10-06-19,"EAST",2000
5998,10-06-19,"EAST",2000
5999,10-06-19,"EAST",2000
6000,10-06-19,"EAST",2000
6001,10-06-19,"EAST",2000
6002,10-06-19,"EAST",2000
6003,10-06-19,"EAST",2000
6004,10-06-19,"EAST",2000
6005,10-06-19,"EAST",2000
6006,10-06-19,"EAST",2000
6007,10-06-19,"EAST",2000
6008,10-06-19,"EAST",2000
6009,10-06-19,"EAST",2000
6010,10-06-19,"EAST",2000
6011,10-06-19,"EAST",2000
6012,10-06-19,"EAST",2000
6013,10-06-19,"EAST",2000
6014,10-06-19,"EAST",2000
6015,10-06-19,"EAST",2000
6016,10-06-19,"EAST",2000
6017,10-06-19,"EAST",2000
6018,10-06-19,"EAST",2000
6019,10-06-19,"EAST",2000
6020,10-06-19,"EAST",2000
6021,10-06-19,"EAST",2000
6022,10-06-19,"EAST",2000
6023,10-06-19,"EAST",2000
6024,10-06-19,"EAST",2000
6025,10-06-19,"EAST",2000
6026,10-06-19,"EAST",2000
6027,10-06-19,"EAST",2000
6028,10-06-19,"EAST",2000
6029,10-06-19,"EAST",2000
6030,10-06-19,"EAST",2000
6031,10-06-19,"EAST",2000
6032,10-06-19,"EAST",2000
6033,10-06-19,"EAST",2000
6034,10-06-19,"EAST",2000
6035,10-06-19,"EAST",2000
6036,10-06-19,"EAST",2000
6037,10-06-19,"EAST",2000
6038,10-06-19,"EAST",2000
6039,10-06-19,"EAST",2000
6040,10-06-19,"EAST",2000
6041,10-06-19,"EAST",2000
6042,10-06-19,"EAST",2000
6043,10-06-19,"EAST",2000
6044,10-06-19,"EAST",2000
6045,10-06-19,"EAST",2000
6046,10-06-19,"EAST",2000
6047,10-06-19,"EAST",2000
6048,10-06-19,"EAST",2000
6049,10-06-19,"EAST",2000
6050,10-06-19,"EAST",2000
6051,10-06-19,"EAST",2000
6052,10-06-19,"EAST",2000
6053,10-06-19,"EAST",2000
6054,10-06-19,"EAST",2000
6055,10-06-19,"EAST",2000
6056,10-06-19,"EAST",2000
6057,10-06-19,"EAST",2000
6058,10-06-19,"EAST",2000
6059,10-06-19,"EAST",2000
6060,10-06-19,"EAST",2000
6061,10-06-19,"EAST",2000
6062,10-06-19,"EAST",2000
6063,10-06-19,"EAST",2000
6064,10-06-19,"EAST",2000
6065,10-06-19,"EAST",2000
6066,10-06-19,"EAST",2000
6067,10-06-19,"EAST",2000
6068,10-06-19,"EAST",2000
6069,10-06-19,"EAST",2000
6070,10-06-19,"EAST",2000
6071,10-06-19,"EAST",2000
6072,10-06-19,"EAST",2000
6073,10-06-19,"EAST",2000
6074,10-06-19,"EAST",2000
6075,10-06-19,"EAST",2000
6076,10-06-19,"EAST",2000
6077,10-06-19,"EAST",2000
6078,10-06-19,"EAST",2000
6079,10-06-19,"EAST",2000
6080,10-06-19,"EAST",2000
6081,10-06-19,"EAST",2000
6082,10-06-19,"EAST",2000
6083,10-06-19,"EAST",2000
6084,10-06-19,"EAST",2000
6085,10-06-19,"EAST",2000
6086,10-06-19,"EAST",2000
6087,10-06-19,"EAST",2000
6088,10-06-19,"EAST",2000
6089,10-06-19,"EAST",2000
6090,10-06-19,"EAST",2000
6091,10-06-19,"EAST",2000
6092,10-06-19,"EAST",2000
6093,10-06-19,"EAST",2000
6094,10-06-19,"EAST",2000
6095,10-06-19,"EAST",2000
6096,10-06-19,"EAST",2000
6097,10-06-19,"EAST",2000
6098,10-06-19,"EAST",2000
6099,10-06-19,"EAST",2000
6100,10-06-19,"EAST",2000
6101,10-06-19,"EAST",2000
6102,10-06-19,"EAST",2000
6103,10-06-19,"EAST",2000
6104,10-06-19,"EAST",2000
6105,10-06-19,"EAST",2000
6106,10-06-19,"EAST",2000
6107,10-06-19,"EAST",2000
6108,10-06-19,"EAST",2000
6109,10-06-19,"EAST",2000
6110,10-06-19,"EAST",2000
6111,10-06-19,"EAST",2000
6112,10-06-19,"EAST",2000
6113,10-06-19,"EAST",2000
6114,10-06-19,"EAST",2000
6115,10-06-19,"EAST",2000
6116,10-06-19,"EAST",2000
6117,10-06-19,"EAST",2000
6118,10-06-19,"EAST",2000
6119,10-06-19,"EAST",2000
6120,10-06-19,"EAST",2000
6121,10-06-19,"EAST",2000
6122,10-06-19,"EAST",2000
6123,10-06-19,"EAST",2000
6124,10-06-19,"EAST",2000
6125,10-06-19,"EAST",2000
6126,10-06-19,"EAST",2000
6127,10-06-19,"EAST",2000
6128,10-06-19,"EAST",2000
6129,10-06-19,"EAST",2000
6130,10-06-19,"EAST",2000
6131,10-06-19,"EAST",2000
6132,10-06-19,"EAST",2000
6133,10-06-19,"EAST",2000
6134,10-06-19,"EAST",2000
6135,10-06-19,"EAST",2000
6136,10-06-19,"EAST",2000
6137,10-06-19,"EAST",2000
6138,10-06-19,"EAST",2000
6139,10-06-19,"EAST",2000
6140,10-06-19,"EAST",2000
6141,10-06-19,"EAST",2000
6142,10-06-19,"EAST",2000
6143,10-06-19,"EAST",2000
6144,10-06-19,"EAST",2000
6145,10-06-19,"EAST",2000
6146,10-06-19,"EAST",2000
6147,10-06-19,"EAST",2000
6148,10-06-19,"EAST",2000
6149,10-06-19,"EAST",2000
6150,10-06-19,"EAST",2000
6151,10-06-19,"EAST",2000
6152,10-06-19,"EAST",2000
6153,10-06-19,"EAST",2000
6154,10-06-19,"EAST",2000
6155,10-06-19,"EAST",2000
6156,10-06-19,"EAST",2000
6157,10-06-19,"EAST",2000
6158,10-06-19,"EAST",2000
6159,10-06-19,"EAST",2000
6160,10-06-19,"EAST",2000
6161,10-06-19,"EAST",2000
6162,10-06-19,"EAST",2000
6163,10-06-19,"EAST",2000
6164,10-06-19,"EAST",2000
6165,10-06-19,"EAST",2000
6166,10-06-19,"EAST",2000
6167,10-06-19,"EAST",2000
6168,10-06-19,"EAST",2000
6169,10-06-19,"EAST",2000
6170,10-06-19,"EAST",2000
6171,10-06-19,"EAST",2000
6172,10-06-19,"EAST",2000
6173,10-06-19,"EAST",2000
6174,10-06-19,"EAST",2000
6175,10-06-19,"EAST",2000
6176,10-06-19,"EAST",2000
6177,10-06-19,"EAST",2000
6178,10-06-19,"EAST",2000
6179,10-06-19,"EAST",2000
6180,10-06-19,"EAST",2000
6181,10-06-19,"EAST",2000
6182,10-06-19,"EAST",2000
6183,10-06-19,"EAST",2000
6184,10-06-19,"EAST",2000
6185,10-06-19,"EAST",2000
6186,10-06-19,"EAST",2000
6187,10-06-19,"EAST",2000
6188,10-06-19,"EAST",2000
6189,10-06-19,"EAST",2000
6190,10-06-19,"EAST",2000
6191,10-06-19,"EAST",2000
6192,10-06-19,"EAST",2000
6193,10-06-19,"EAST",2000
6194,10-06-19,"EAST",2000
6195,10-06-19,"EAST",2000
6196,10-06-19,"EAST",2000
6197,10-06-19,"EAST",2000
6198,10-06-19,"EAST",2000
6199,10-06-19,"EAST",2000
6200,10-06-19,"EAST",2000
6201,10-06-19,"EAST",2000
6202,10-06-19,"EAST",2000
6203,10-06-19,"EAST",2000
6204,10-06-19,"EAST",2000
6205,10-06-19,"EAST",2000
6206,10-06-19,"EAST",2000
6207,10-06-19,"EAST",2000
6208,10-06-19,"EAST",2000
6209,10-06-19,"EAST",2000
6210,10-06-19,"EAST",2000
6211,10-06-19,"EAST",2000
6212,10-06-19,"EAST",2000
6213,10-06-19,"EAST",2000
6214,10-06-19,"EAST",2000
6215,10-06-19,"EAST",2000
6216,10-06-19,"EAST",2000
6217,10-06-19,"EAST",2000
6218,10-06-19,"EAST",2000
6219,10-06-19,"EAST",2000
6220,10-06-19,"EAST",2000
6221,10-06-19,"EAST",2000
6222,10-06-19,"EAST",2000
6223,10-06-19,"EAST",2000
6224,10-06-19,"EAST",2000
6225,10-06-19,"EAST",2000
6226,10-06-19,"EAST",2000
6227,10-06-19,"EAST",2000
6228,10-06-19,"EAST",2000
6229,10-06-19,"EAST",2000
6230,10-06-19,"EAST",2000
6231,10-06-19,"EAST",2000
6232,10-06-19,"EAST",2000
6233,10-06-19,"EAST",2000
6234,10-06-19,"EAST",2000
6235,10-06-19,"EAST",2000
6236,10-06-19,"EAST",2000
6237,10-06-19,"EAST",2000
6238,10-06-19,"EAST",2000
